case_id,customer_id,amount,currency,payment_status,failure_reason,failure_count,customer_attempt_count,days_since_failure,is_customer_active,has_valid_payment_method,scenario_labels
BATCH-000871,CUSTOMER-000871,598.55,INR,EXPIRED,PAYMENT_METHOD_EXPIRED,1,0,32,False,False,LOW_VALUE|AGED_FAILURE|POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000872,CUSTOMER-000872,6325.55,INR,FAILED,NETWORK_ERROR,0,0,1,True,True,RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE
BATCH-000873,CUSTOMER-000873,9540.47,INR,RECOVERABLE,CARD_DECLINED,1,1,14,True,False,POLICY_BLOCKED|CONTACT_FAVORABLE
BATCH-000874,CUSTOMER-000874,37751.81,INR,RECOVERABLE,CARD_DECLINED,0,0,9,True,True,HIGH_VALUE|CONTACT_FAVORABLE|ESCALATION_FAVORABLE
BATCH-000875,CUSTOMER-000875,1432.21,INR,RECOVERABLE,PAYMENT_METHOD_EXPIRED,4,3,21,True,True,POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000876,CUSTOMER-000876,598.43,INR,EXPIRED,PAYMENT_METHOD_EXPIRED,0,0,53,False,False,LOW_VALUE|AGED_FAILURE|POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000877,CUSTOMER-000877,5455.54,INR,RECOVERABLE,NETWORK_ERROR,2,0,0,True,True,RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE
BATCH-000878,CUSTOMER-000878,3556.12,INR,RECOVERABLE,CARD_DECLINED,3,0,10,True,True,POLICY_BLOCKED|CONTACT_FAVORABLE
BATCH-000879,CUSTOMER-000879,25545.81,INR,RECOVERABLE,NETWORK_ERROR,1,0,11,True,True,HIGH_VALUE|CONTACT_FAVORABLE|ESCALATION_FAVORABLE
BATCH-000880,CUSTOMER-000880,6557.42,INR,FAILED,NETWORK_ERROR,8,7,27,True,True,POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000881,CUSTOMER-000881,793.42,INR,EXPIRED,PAYMENT_METHOD_EXPIRED,2,0,33,False,False,LOW_VALUE|AGED_FAILURE|POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000882,CUSTOMER-000882,4755.53,INR,FAILED,NETWORK_ERROR,1,1,0,True,True,RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE
BATCH-000883,CUSTOMER-000883,4002.13,INR,RECOVERABLE,UNKNOWN,2,1,12,True,True,CONTACT_FAVORABLE
BATCH-000884,CUSTOMER-000884,35009.24,INR,RECOVERABLE,CARD_DECLINED,0,0,16,True,True,HIGH_VALUE|ESCALATION_FAVORABLE
BATCH-000885,CUSTOMER-000885,12890.05,INR,FAILED,CARD_DECLINED,6,2,15,False,False,HIGH_VALUE|POLICY_BLOCKED|ESCALATION_FAVORABLE|NO_ACTION_FAVORABLE
BATCH-000886,CUSTOMER-000886,817.74,INR,EXPIRED,PAYMENT_METHOD_EXPIRED,2,2,35,False,False,LOW_VALUE|AGED_FAILURE|POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000887,CUSTOMER-000887,3748.76,INR,RECOVERABLE,NETWORK_ERROR,2,2,3,True,True,RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE
BATCH-000888,CUSTOMER-000888,2374.74,INR,FAILED,CARD_DECLINED,2,2,10,True,True,CONTACT_FAVORABLE
BATCH-000889,CUSTOMER-000889,15543.06,INR,RECOVERABLE,NETWORK_ERROR,2,1,6,True,True,HIGH_VALUE|RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE|ESCALATION_FAVORABLE
BATCH-000890,CUSTOMER-000890,14082.11,INR,FAILED,UNKNOWN,7,2,19,True,False,HIGH_VALUE|POLICY_BLOCKED|ESCALATION_FAVORABLE
BATCH-000891,CUSTOMER-000891,354.0,INR,EXPIRED,PAYMENT_METHOD_EXPIRED,2,0,48,False,False,LOW_VALUE|AGED_FAILURE|POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000892,CUSTOMER-000892,3199.58,INR,RECOVERABLE,INSUFFICIENT_FUNDS,0,0,0,True,True,RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE
BATCH-000893,CUSTOMER-000893,3730.13,INR,RECOVERABLE,CARD_DECLINED,3,1,14,True,False,POLICY_BLOCKED|CONTACT_FAVORABLE
BATCH-000894,CUSTOMER-000894,14270.86,INR,RECOVERABLE,CARD_DECLINED,0,0,0,True,True,HIGH_VALUE|RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE|ESCALATION_FAVORABLE
BATCH-000895,CUSTOMER-000895,12330.85,INR,RECOVERABLE,CARD_DECLINED,4,4,15,True,False,HIGH_VALUE|POLICY_BLOCKED|ESCALATION_FAVORABLE|NO_ACTION_FAVORABLE
BATCH-000896,CUSTOMER-000896,776.91,INR,EXPIRED,UNKNOWN,1,0,53,False,False,LOW_VALUE|AGED_FAILURE|POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000897,CUSTOMER-000897,7743.1,INR,FAILED,NETWORK_ERROR,1,0,7,True,True,RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE
BATCH-000898,CUSTOMER-000898,3036.46,INR,RECOVERABLE,UNKNOWN,2,0,13,True,False,POLICY_BLOCKED|CONTACT_FAVORABLE
BATCH-000899,CUSTOMER-000899,39694.67,INR,RECOVERABLE,NETWORK_ERROR,0,0,6,True,True,HIGH_VALUE|RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE|ESCALATION_FAVORABLE
BATCH-000900,CUSTOMER-000900,18614.96,INR,FAILED,AUTHENTICATION_FAILED,6,3,30,False,False,HIGH_VALUE|POLICY_BLOCKED|ESCALATION_FAVORABLE|NO_ACTION_FAVORABLE
BATCH-000901,CUSTOMER-000901,720.97,INR,EXPIRED,UNKNOWN,2,2,54,False,False,LOW_VALUE|AGED_FAILURE|POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000902,CUSTOMER-000902,3159.63,INR,FAILED,INSUFFICIENT_FUNDS,2,1,0,True,True,RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE
BATCH-000903,CUSTOMER-000903,8443.09,INR,RECOVERABLE,CARD_DECLINED,1,1,4,True,False,RECENT_FAILURE|POLICY_BLOCKED|CONTACT_FAVORABLE
BATCH-000904,CUSTOMER-000904,30645.07,INR,RECOVERABLE,NETWORK_ERROR,2,1,1,True,True,HIGH_VALUE|RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE|ESCALATION_FAVORABLE
BATCH-000905,CUSTOMER-000905,9351.52,INR,FAILED,UNKNOWN,5,4,24,False,True,POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000906,CUSTOMER-000906,822.94,INR,EXPIRED,UNKNOWN,1,0,57,False,False,LOW_VALUE|AGED_FAILURE|POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000907,CUSTOMER-000907,6642.5,INR,FAILED,INSUFFICIENT_FUNDS,0,0,2,True,True,RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE
BATCH-000908,CUSTOMER-000908,3911.15,INR,FAILED,UNKNOWN,1,0,3,True,False,RECENT_FAILURE|POLICY_BLOCKED|CONTACT_FAVORABLE
BATCH-000909,CUSTOMER-000909,20003.29,INR,RECOVERABLE,NETWORK_ERROR,2,2,20,True,True,HIGH_VALUE|ESCALATION_FAVORABLE
BATCH-000910,CUSTOMER-000910,14931.98,INR,FAILED,PAYMENT_METHOD_EXPIRED,3,3,18,False,False,HIGH_VALUE|POLICY_BLOCKED|ESCALATION_FAVORABLE|NO_ACTION_FAVORABLE
BATCH-000911,CUSTOMER-000911,681.5,INR,EXPIRED,PAYMENT_METHOD_EXPIRED,2,1,50,False,False,LOW_VALUE|AGED_FAILURE|POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000912,CUSTOMER-000912,5177.94,INR,RECOVERABLE,NETWORK_ERROR,0,0,2,True,True,RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE
BATCH-000913,CUSTOMER-000913,8819.37,INR,RECOVERABLE,UNKNOWN,1,1,13,True,False,POLICY_BLOCKED|CONTACT_FAVORABLE
BATCH-000914,CUSTOMER-000914,39206.47,INR,RECOVERABLE,NETWORK_ERROR,1,0,9,True,True,HIGH_VALUE|CONTACT_FAVORABLE|ESCALATION_FAVORABLE
BATCH-000915,CUSTOMER-000915,18072.3,INR,RECOVERABLE,AUTHENTICATION_FAILED,4,3,15,False,True,HIGH_VALUE|POLICY_BLOCKED|ESCALATION_FAVORABLE|NO_ACTION_FAVORABLE
BATCH-000916,CUSTOMER-000916,534.8,INR,EXPIRED,UNKNOWN,0,0,50,False,False,LOW_VALUE|AGED_FAILURE|POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000917,CUSTOMER-000917,2343.43,INR,RECOVERABLE,INSUFFICIENT_FUNDS,2,1,7,True,True,RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE
BATCH-000918,CUSTOMER-000918,1714.64,INR,RECOVERABLE,CARD_DECLINED,3,0,1,True,True,RECENT_FAILURE|POLICY_BLOCKED|CONTACT_FAVORABLE
BATCH-000919,CUSTOMER-000919,17393.6,INR,RECOVERABLE,CARD_DECLINED,0,0,20,True,True,HIGH_VALUE|ESCALATION_FAVORABLE
BATCH-000920,CUSTOMER-000920,3762.11,INR,FAILED,AUTHENTICATION_FAILED,3,1,24,True,True,POLICY_BLOCKED
BATCH-000921,CUSTOMER-000921,229.07,INR,EXPIRED,PAYMENT_METHOD_EXPIRED,1,1,50,False,False,LOW_VALUE|AGED_FAILURE|POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000922,CUSTOMER-000922,6869.35,INR,FAILED,INSUFFICIENT_FUNDS,1,1,0,True,True,RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE
BATCH-000923,CUSTOMER-000923,4317.12,INR,RECOVERABLE,CARD_DECLINED,2,1,14,True,True,CONTACT_FAVORABLE
BATCH-000924,CUSTOMER-000924,28832.67,INR,RECOVERABLE,CARD_DECLINED,0,0,8,True,True,HIGH_VALUE|CONTACT_FAVORABLE|ESCALATION_FAVORABLE
BATCH-000925,CUSTOMER-000925,10968.28,INR,FAILED,AUTHENTICATION_FAILED,8,4,21,False,True,HIGH_VALUE|POLICY_BLOCKED|ESCALATION_FAVORABLE|NO_ACTION_FAVORABLE
BATCH-000926,CUSTOMER-000926,441.64,INR,EXPIRED,UNKNOWN,1,0,39,False,False,LOW_VALUE|AGED_FAILURE|POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000927,CUSTOMER-000927,5721.46,INR,RECOVERABLE,NETWORK_ERROR,1,0,7,True,True,RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE
BATCH-000928,CUSTOMER-000928,7377.28,INR,RECOVERABLE,CARD_DECLINED,1,0,1,True,True,RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE
BATCH-000929,CUSTOMER-000929,41982.57,INR,RECOVERABLE,NETWORK_ERROR,1,1,13,True,True,HIGH_VALUE|CONTACT_FAVORABLE|ESCALATION_FAVORABLE
BATCH-000930,CUSTOMER-000930,7643.35,INR,RECOVERABLE,NETWORK_ERROR,8,1,21,True,True,POLICY_BLOCKED
BATCH-000931,CUSTOMER-000931,346.22,INR,EXPIRED,UNKNOWN,2,0,48,False,False,LOW_VALUE|AGED_FAILURE|POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000932,CUSTOMER-000932,1467.61,INR,RECOVERABLE,NETWORK_ERROR,1,0,5,True,True,RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE
BATCH-000933,CUSTOMER-000933,2746.14,INR,RECOVERABLE,CARD_DECLINED,2,2,11,True,False,POLICY_BLOCKED|CONTACT_FAVORABLE
BATCH-000934,CUSTOMER-000934,15430.16,INR,RECOVERABLE,CARD_DECLINED,0,0,20,True,True,HIGH_VALUE|ESCALATION_FAVORABLE
BATCH-000935,CUSTOMER-000935,9786.93,INR,RECOVERABLE,PAYMENT_METHOD_EXPIRED,6,4,16,False,True,POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000936,CUSTOMER-000936,114.97,INR,EXPIRED,UNKNOWN,2,1,52,False,False,LOW_VALUE|AGED_FAILURE|POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000937,CUSTOMER-000937,1062.81,INR,FAILED,INSUFFICIENT_FUNDS,0,0,4,True,True,RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE
BATCH-000938,CUSTOMER-000938,6638.6,INR,FAILED,CARD_DECLINED,1,1,10,True,False,POLICY_BLOCKED|CONTACT_FAVORABLE
BATCH-000939,CUSTOMER-000939,38210.65,INR,RECOVERABLE,CARD_DECLINED,1,1,1,True,True,HIGH_VALUE|RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE|ESCALATION_FAVORABLE
BATCH-000940,CUSTOMER-000940,2649.16,INR,FAILED,PAYMENT_METHOD_EXPIRED,4,2,26,False,False,POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000941,CUSTOMER-000941,240.01,INR,EXPIRED,PAYMENT_METHOD_EXPIRED,1,0,56,False,False,LOW_VALUE|AGED_FAILURE|POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000942,CUSTOMER-000942,8263.51,INR,RECOVERABLE,NETWORK_ERROR,1,0,0,True,True,RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE
BATCH-000943,CUSTOMER-000943,4061.04,INR,RECOVERABLE,UNKNOWN,2,0,12,True,False,POLICY_BLOCKED|CONTACT_FAVORABLE
BATCH-000944,CUSTOMER-000944,40779.26,INR,RECOVERABLE,NETWORK_ERROR,0,0,16,True,True,HIGH_VALUE|ESCALATION_FAVORABLE
BATCH-000945,CUSTOMER-000945,14766.84,INR,FAILED,NETWORK_ERROR,6,0,27,False,True,HIGH_VALUE|POLICY_BLOCKED|ESCALATION_FAVORABLE
BATCH-000946,CUSTOMER-000946,649.64,INR,EXPIRED,PAYMENT_METHOD_EXPIRED,2,1,58,False,False,LOW_VALUE|AGED_FAILURE|POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000947,CUSTOMER-000947,4468.45,INR,RECOVERABLE,NETWORK_ERROR,0,0,1,True,True,RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE
BATCH-000948,CUSTOMER-000948,6749.66,INR,RECOVERABLE,UNKNOWN,1,1,6,True,True,RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE
BATCH-000949,CUSTOMER-000949,40911.48,INR,RECOVERABLE,CARD_DECLINED,2,0,3,True,True,HIGH_VALUE|RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE|ESCALATION_FAVORABLE
BATCH-000950,CUSTOMER-000950,3992.42,INR,FAILED,CARD_DECLINED,3,2,15,False,False,POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000951,CUSTOMER-000951,539.49,INR,EXPIRED,UNKNOWN,1,0,35,False,False,LOW_VALUE|AGED_FAILURE|POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000952,CUSTOMER-000952,1955.84,INR,RECOVERABLE,NETWORK_ERROR,1,0,5,True,True,RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE
BATCH-000953,CUSTOMER-000953,1260.93,INR,FAILED,CARD_DECLINED,3,3,1,True,True,RECENT_FAILURE|POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000954,CUSTOMER-000954,25676.67,INR,RECOVERABLE,CARD_DECLINED,2,2,19,True,True,HIGH_VALUE|ESCALATION_FAVORABLE
BATCH-000955,CUSTOMER-000955,7756.86,INR,FAILED,AUTHENTICATION_FAILED,5,4,21,False,False,POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000956,CUSTOMER-000956,205.44,INR,EXPIRED,PAYMENT_METHOD_EXPIRED,2,1,45,False,False,LOW_VALUE|AGED_FAILURE|POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000957,CUSTOMER-000957,3138.33,INR,RECOVERABLE,NETWORK_ERROR,2,0,7,True,True,RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE
BATCH-000958,CUSTOMER-000958,2293.5,INR,RECOVERABLE,CARD_DECLINED,3,2,5,True,False,RECENT_FAILURE|POLICY_BLOCKED|CONTACT_FAVORABLE
BATCH-000959,CUSTOMER-000959,41551.15,INR,RECOVERABLE,CARD_DECLINED,1,0,14,True,True,HIGH_VALUE|CONTACT_FAVORABLE|ESCALATION_FAVORABLE
BATCH-000960,CUSTOMER-000960,2241.94,INR,RECOVERABLE,NETWORK_ERROR,3,1,26,False,False,POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000961,CUSTOMER-000961,506.36,INR,EXPIRED,PAYMENT_METHOD_EXPIRED,1,1,57,False,False,LOW_VALUE|AGED_FAILURE|POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000962,CUSTOMER-000962,5227.27,INR,RECOVERABLE,INSUFFICIENT_FUNDS,0,0,4,True,True,RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE
BATCH-000963,CUSTOMER-000963,3147.18,INR,RECOVERABLE,UNKNOWN,1,0,9,True,True,CONTACT_FAVORABLE
BATCH-000964,CUSTOMER-000964,23628.57,INR,RECOVERABLE,CARD_DECLINED,2,1,18,True,True,HIGH_VALUE|ESCALATION_FAVORABLE
BATCH-000965,CUSTOMER-000965,11777.01,INR,RECOVERABLE,INSUFFICIENT_FUNDS,5,4,22,True,False,HIGH_VALUE|POLICY_BLOCKED|ESCALATION_FAVORABLE|NO_ACTION_FAVORABLE
BATCH-000966,CUSTOMER-000966,576.86,INR,EXPIRED,PAYMENT_METHOD_EXPIRED,1,1,48,False,False,LOW_VALUE|AGED_FAILURE|POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000967,CUSTOMER-000967,1997.48,INR,FAILED,INSUFFICIENT_FUNDS,1,1,1,True,True,RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE
BATCH-000968,CUSTOMER-000968,5448.66,INR,FAILED,CARD_DECLINED,3,1,1,True,True,RECENT_FAILURE|POLICY_BLOCKED|CONTACT_FAVORABLE
BATCH-000969,CUSTOMER-000969,36435.26,INR,RECOVERABLE,CARD_DECLINED,1,1,17,True,True,HIGH_VALUE|ESCALATION_FAVORABLE
BATCH-000970,CUSTOMER-000970,12695.87,INR,RECOVERABLE,PAYMENT_METHOD_EXPIRED,6,6,21,True,False,HIGH_VALUE|POLICY_BLOCKED|ESCALATION_FAVORABLE|NO_ACTION_FAVORABLE
BATCH-000971,CUSTOMER-000971,830.56,INR,EXPIRED,UNKNOWN,1,1,60,False,False,LOW_VALUE|AGED_FAILURE|POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000972,CUSTOMER-000972,8917.46,INR,RECOVERABLE,NETWORK_ERROR,2,1,0,True,True,RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE
BATCH-000973,CUSTOMER-000973,1561.7,INR,RECOVERABLE,CARD_DECLINED,3,2,1,True,True,RECENT_FAILURE|POLICY_BLOCKED|CONTACT_FAVORABLE
BATCH-000974,CUSTOMER-000974,44627.19,INR,RECOVERABLE,CARD_DECLINED,0,0,13,True,True,HIGH_VALUE|CONTACT_FAVORABLE|ESCALATION_FAVORABLE
BATCH-000975,CUSTOMER-000975,14523.7,INR,FAILED,AUTHENTICATION_FAILED,6,1,27,True,True,HIGH_VALUE|POLICY_BLOCKED|ESCALATION_FAVORABLE
BATCH-000976,CUSTOMER-000976,250.58,INR,EXPIRED,UNKNOWN,1,1,57,False,False,LOW_VALUE|AGED_FAILURE|POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000977,CUSTOMER-000977,1811.27,INR,FAILED,NETWORK_ERROR,2,0,2,True,True,RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE
BATCH-000978,CUSTOMER-000978,6835.5,INR,RECOVERABLE,CARD_DECLINED,1,0,12,True,False,POLICY_BLOCKED|CONTACT_FAVORABLE
BATCH-000979,CUSTOMER-000979,15488.81,INR,RECOVERABLE,CARD_DECLINED,1,0,14,True,True,HIGH_VALUE|CONTACT_FAVORABLE|ESCALATION_FAVORABLE
BATCH-000980,CUSTOMER-000980,9633.49,INR,RECOVERABLE,PAYMENT_METHOD_EXPIRED,6,0,29,True,True,POLICY_BLOCKED
BATCH-000981,CUSTOMER-000981,562.35,INR,EXPIRED,UNKNOWN,2,1,38,False,False,LOW_VALUE|AGED_FAILURE|POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000982,CUSTOMER-000982,8375.8,INR,FAILED,NETWORK_ERROR,2,2,5,True,True,RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE
BATCH-000983,CUSTOMER-000983,5349.41,INR,FAILED,CARD_DECLINED,2,2,2,True,False,RECENT_FAILURE|POLICY_BLOCKED|CONTACT_FAVORABLE
BATCH-000984,CUSTOMER-000984,39251.73,INR,RECOVERABLE,NETWORK_ERROR,1,0,14,True,True,HIGH_VALUE|CONTACT_FAVORABLE|ESCALATION_FAVORABLE
BATCH-000985,CUSTOMER-000985,5659.39,INR,RECOVERABLE,PAYMENT_METHOD_EXPIRED,8,0,17,False,True,POLICY_BLOCKED
BATCH-000986,CUSTOMER-000986,822.87,INR,EXPIRED,PAYMENT_METHOD_EXPIRED,2,1,55,False,False,LOW_VALUE|AGED_FAILURE|POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000987,CUSTOMER-000987,4359.3,INR,RECOVERABLE,INSUFFICIENT_FUNDS,1,1,5,True,True,RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE
BATCH-000988,CUSTOMER-000988,3602.88,INR,RECOVERABLE,UNKNOWN,1,0,12,True,False,POLICY_BLOCKED|CONTACT_FAVORABLE
BATCH-000989,CUSTOMER-000989,35172.0,INR,RECOVERABLE,NETWORK_ERROR,2,2,5,True,True,HIGH_VALUE|RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE|ESCALATION_FAVORABLE
BATCH-000990,CUSTOMER-000990,19816.93,INR,FAILED,NETWORK_ERROR,8,4,15,True,True,HIGH_VALUE|POLICY_BLOCKED|ESCALATION_FAVORABLE|NO_ACTION_FAVORABLE
BATCH-000991,CUSTOMER-000991,206.03,INR,EXPIRED,UNKNOWN,1,0,39,False,False,LOW_VALUE|AGED_FAILURE|POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000992,CUSTOMER-000992,6802.15,INR,FAILED,INSUFFICIENT_FUNDS,2,1,2,True,True,RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE
BATCH-000993,CUSTOMER-000993,8270.57,INR,RECOVERABLE,CARD_DECLINED,2,2,13,True,False,POLICY_BLOCKED|CONTACT_FAVORABLE
BATCH-000994,CUSTOMER-000994,44480.58,INR,RECOVERABLE,NETWORK_ERROR,1,0,2,True,True,HIGH_VALUE|RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE|ESCALATION_FAVORABLE
BATCH-000995,CUSTOMER-000995,16914.67,INR,FAILED,CARD_DECLINED,6,4,27,True,True,HIGH_VALUE|POLICY_BLOCKED|ESCALATION_FAVORABLE|NO_ACTION_FAVORABLE
BATCH-000996,CUSTOMER-000996,687.49,INR,EXPIRED,UNKNOWN,1,0,32,False,False,LOW_VALUE|AGED_FAILURE|POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000997,CUSTOMER-000997,946.45,INR,RECOVERABLE,INSUFFICIENT_FUNDS,1,1,6,True,True,LOW_VALUE|RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE
BATCH-000998,CUSTOMER-000998,7715.35,INR,RECOVERABLE,UNKNOWN,3,2,4,True,False,RECENT_FAILURE|POLICY_BLOCKED|CONTACT_FAVORABLE
BATCH-000999,CUSTOMER-000999,15805.99,INR,RECOVERABLE,CARD_DECLINED,1,1,0,True,True,HIGH_VALUE|RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE|ESCALATION_FAVORABLE
BATCH-001000,CUSTOMER-001000,8258.08,INR,RECOVERABLE,AUTHENTICATION_FAILED,5,4,16,True,True,POLICY_BLOCKED|NO_ACTION_FAVORABLE
